t_s,bob1_proxy,bob2_proxy,bob3_proxy,bob4_proxy,bob5_proxy
149.02501000,-0.1803318083,-0.3861908237,-0.3018573976,-0.2381321039,-0.01605675258
149.04170000,-0.1529207778,-0.3427112791,-0.2721929011,-0.1961792869,-0.06817353395
149.05839000,-0.1200389407,-0.2772505477,-0.2365152747,-0.151456811,-0.1208390057
149.07508000,-0.08300643906,-0.1935719343,-0.1927206294,-0.1123987695,-0.1689425936
149.09177000,-0.04597393738,-0.09929602059,-0.1392834722,-0.08813648985,-0.2106562212
149.10846000,-0.00758787166,-0.008034187325,-0.07593713235,-0.08172463254,-0.2406122857
149.12515000,0.03183268329,0.07003138074,-0.006092853738,-0.08897658573,-0.2523507488
149.14184000,0.07125323824,0.1328512743,0.06077879419,-0.1081141379,-0.2455750755
149.15853000,0.1070505486,0.1814597827,0.1133852919,-0.1243250439,-0.2245607636
149.17522000,0.1401256732,0.2184566963,0.1400154498,-0.1220713332,-0.186230819
149.19191000,0.1732007977,0.2381755413,0.1413149298,-0.09388301582,-0.1349712507
149.20860000,0.1959574481,0.2395791686,0.1244037514,-0.04090895811,-0.07674128508
149.22529000,0.2109046429,0.2341647982,0.09938890054,0.02841874904,-0.01331366602
149.24198000,0.2258518376,0.2216624623,0.08010856284,0.09834178708,0.0466665891
149.25867000,0.2223172358,0.1965936699,0.07437936389,0.1642639451,0.1021986999
149.27536000,0.2050323318,0.1633221435,0.08707586718,0.2200868928,0.1615182627
149.29205000,0.1877474277,0.1274850361,0.1208906982,0.2590838972,0.2167637323
149.30874000,0.1565782524,0.1002719734,0.1685691373,0.283931172,0.2647968682
149.32543000,0.1150031505,0.09516738837,0.2183520354,0.2979924479,0.3039329929
149.34212000,0.07342804854,0.1123928119,0.2627938272,0.3043132547,0.3276386232
149.35881000,0.03486845191,0.1388355252,0.291123755,0.3112380416,0.3355832799
149.37550000,-0.001469523722,0.1693364798,0.3019721516,0.3219151532,0.3324697552
149.39219000,-0.03780749935,0.1896843733,0.2994265213,0.3299741734,0.3193536755
149.40888000,-0.05898881281,0.1939150588,0.2880841228,0.3325787203,0.2926117368
149.42557000,-0.06919407229,0.1778770775,0.2717365851,0.3269313574,0.2520272715
149.44226000,-0.07939933177,0.1403607149,0.253064776,0.3064267947,0.2043151532
149.45895000,-0.0741233917,0.08722909731,0.2291963848,0.2709707019,0.1516015406
149.47564000,-0.05755339509,0.02675988153,0.1976330225,0.2223494392,0.0963644764
149.49233000,-0.04098339849,-0.03445783143,0.1532936895,0.1575477119,0.04837725332
149.50902000,-0.01864103531,-0.07792604675,0.09188110164,0.07921879303,0.004840262713
149.52571000,0.007840566058,-0.103269206,0.01359576893,-0.003733335759,-0.03813965618
149.54240000,0.03432216743,-0.1101325908,-0.07442121182,-0.08974965053,-0.07699070243
149.55909000,0.0508711211,-0.09886942476,-0.1642010075,-0.1736363946,-0.1156828207
149.57578000,0.06024478742,-0.08176414445,-0.2433098933,-0.2506134238,-0.1558472372
149.59247000,0.06961845374,-0.0629797846,-0.2984470307,-0.3203875475,-0.1973958166
149.60916000,0.06409494249,-0.05103202292,-0.3223338847,-0.3764361733,-0.234795647
149.62585000,0.04773011041,-0.0603329007,-0.3159110031,-0.4117063186,-0.2661773663
149.64254000,0.03136527834,-0.08716685658,-0.2834942488,-0.4236376097,-0.2949795354
149.65923000,0.005133713721,-0.1292861785,-0.2412295821,-0.4083299205,-0.320984939
149.67592000,-0.02815565757,-0.1789032067,-0.2039267323,-0.3676669951,-0.3379288232
149.69261000,-0.06144502886,-0.218900373,-0.1783693038,-0.309565071,-0.3453503375
149.70930000,-0.092231684,-0.2426184994,-0.1655762784,-0.241371517,-0.3384915796
149.72599000,-0.1212148354,-0.2519534865,-0.1633669338,-0.1749628555,-0.3180036769
149.74268000,-0.1501979868,-0.245601685,-0.1647330876,-0.1226701813,-0.2828623844
149.75937000,-0.1684289862,-0.2310972218,-0.1640703415,-0.08804196778,-0.2281649528
149.77606000,-0.1790443364,-0.2163564627,-0.1569585191,-0.07264839,-0.1556970819
149.79275000,-0.1896596867,-0.2041867557,-0.1431494067,-0.07232071535,-0.06873865131
149.80944000,-0.184083073,-0.1941547828,-0.1255681517,-0.07562038779,0.02366073625
149.82613000,-0.1672346146,-0.1865042791,-0.108359554,-0.07108012875,0.1087317874
149.84282000,-0.1503861562,-0.179421181,-0.09252791317,-0.05443276956,0.1766010281
149.85951000,-0.1219929215,-0.1691976897,-0.08185866314,-0.02072957834,0.2265747154
149.87620000,-0.08550304466,-0.151549176,-0.0741794714,0.02931422526,0.2579461756
149.89289000,-0.04901316779,-0.1221354815,-0.06052011842,0.08817817509,0.2672671444
149.90958000,-0.01091166405,-0.08052433487,-0.03806529239,0.1492578678,0.2551697261
149.92627000,0.02832852494,-0.02744456334,-0.002526893834,0.2037735545,0.2310502238
149.94296000,0.06756871393,0.02707078382,0.05182409885,0.2402692651,0.1974787102
149.95965000,0.1015851067,0.08661316105,0.1200865127,0.2556043215,0.1626188531
149.97634000,0.1319740106,0.156841632,0.1956059475,0.2504874056,0.1302258848
149.99303000,0.1623629145,0.2296970827,0.273197371,0.2299658507,0.09199807847
150.00972000,0.188689366,0.2976966714,0.3371390866,0.2028574895,0.04973686342
150.02641000,0.2121737558,0.3596489634,0.3782516616,0.1757514114,0.01210763047
150.04310000,0.2356581455,0.4094332134,0.3920761066,0.1544624064,-0.01640076033
150.05979000,0.2521196049,0.4437888038,0.3771274283,0.1433922179,-0.03619209542
150.07648000,0.2637523558,0.4590909713,0.3408766913,0.1392474146,-0.04432914547
150.09317000,0.2753851067,0.4410304035,0.2920672869,0.136887852,-0.04666511094
