frequency_Hz,amplitude,power
0.43204744013838203,0.0005202063057190482,2.7061460050985986e-07
0.43758650988374587,0.0027974206583751583,7.825562339904104e-06
0.44312557962910976,0.003059151282873704,9.358406571507829e-06
0.44866464937447365,0.0033396240220837886,1.1153088608879101e-05
0.4542037191198375,0.0022939123748727903,5.262033983594525e-06
0.45974278886520137,0.001558338419277963,2.4284186289977406e-06
0.46528185861056526,0.001299080392129736,1.6876098652159486e-06
0.4708209283559291,0.001058523529312211,1.1204720621075793e-06
0.476359998101293,0.002557513999586664,6.540877858081774e-06
0.48189906784665687,0.002665448973481693,7.104618230234612e-06
0.4874381375920207,0.002297942749855028,5.2805408816112885e-06
0.4929772073373846,0.0024664344468482455,6.08329888059961e-06
0.4985162770827485,0.0026209588228471702,6.869425151060424e-06
0.5040553468281124,0.0016049636728339427,2.575908391116619e-06
0.5095944165734763,0.0009527444192500126,9.077219284120438e-07
0.51513348631884,0.00035318287352353585,1.2473814215034192e-07
0.5206725560642039,0.0011185650773991116,1.2511878323768806e-06
0.5262116258095678,0.0007186611287426016,5.164738179655903e-07
0.5317506955549317,0.0010436200773130547,1.0891428657709063e-06
0.5372897653002956,0.001739968511118135,3.0274904196826593e-06
0.5428288350456595,0.0020161807660230196,4.06498488128117e-06
0.5483679047910234,0.002355657600857262,5.549122732476592e-06
0.5539069745363872,0.001195371276415765,1.4289124884798554e-06
0.559446044281751,0.00019970855167342381,3.988350561149659e-08
0.5649851140271149,0.00030108017618070014,9.064927248900144e-08
0.5705241837724788,0.00040247889077926915,1.6198925752291085e-07
0.5760632535178427,0.0004541567227358403,2.0625832880615891e-07
0.5816023232632066,0.0011760849451285494,1.3831757981580231e-06
0.5871413930085704,0.0015651555867645208,2.4497120107801912e-06
0.5926804627539343,0.0011838383003489777,1.4014731213731562e-06
0.5982195324992982,0.0008009656091861762,6.415459070989823e-07
0.603758602244662,0.0009250943268388107,8.557995135493523e-07
0.6092976719900259,0.0014693219858250217,2.158907098028785e-06
0.6148367417353898,0.002191648271778501,4.803322147189691e-06
0.6203758114807536,0.002178036099435903,4.7438412504459626e-06
0.6259148812261175,0.0016435915803902632,2.701393283129763e-06
0.6314539509714814,0.001181297456671019,1.3954636811374178e-06
0.6369930207168453,0.00039332455003000794,1.5470420165630823e-07
0.6425320904622092,0.00020902642362471328,4.36920457733381e-08
0.648071160207573,0.0007145389470890337,5.10565906907105e-07
0.6536102299529369,0.0016894610951565768,2.8542787920476597e-06
0.6591492996983007,0.0012876917294814337,1.6581499901748858e-06
0.6646883694436646,0.00022019007385122143,4.8483668622606346e-08
0.6702274391890285,0.0009648675443382537,9.30969378117332e-07
0.6757665089343924,0.0005573216913898214,3.106074676936114e-07
0.6813055786797563,0.00043903365289502854,1.927505483743524e-07
0.6868446484251202,0.0007702968960027144,5.933573079914165e-07
0.6923837181704839,0.0019431722249575718,3.77591829584656e-06
0.6979227879158478,0.0020907700828567554,4.371319539368844e-06
0.7034618576612117,0.0014533904682836854,2.1123438532978704e-06
0.7090009274065756,0.00027191740167392344,7.393907333309782e-08
0.7145399971519395,0.0007865957456456734,6.18732867067873e-07
0.7200790668973034,0.00012433759037723955,1.5459836380818213e-08
0.7256181366426673,0.000997968410445593,9.959409482473035e-07
0.7311572063880311,0.0011779058295653044,1.387462143323928e-06
