t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.94166667,-0.9807797096,-0.224158708,0.06869276884,0.2888095832,0.5403761807,4.440088058,0.07559116705,0.5433404298,0.855868438,0.9499975135
0.95000000,-0.9417111074,-0.2235178327,0.07249184326,0.2956044083,0.5476592975,4.933964719,0.07860878059,0.3684983705,0.7734815142,0.7971065164
0.95833333,-0.8985903686,-0.2228437752,0.0748402913,0.3016750784,0.5536494348,5.41221028,0.08334915258,0.1957538806,0.6818079454,0.6399455689
0.96666667,-0.8515577906,-0.2221272764,0.07576899695,0.3069384539,0.5583174787,5.872299077,0.08867461766,0.02825223673,0.5795552245,0.4800520278
0.97500000,-0.8007912447,-0.2213553162,0.07533511207,0.3113025083,0.5616466574,6.306175257,0.0974882828,-0.1302788352,0.4658604099,0.318845749
0.98333333,-0.7465583888,-0.2204870688,0.07364033157,0.314671652,0.5636316359,6.703086505,0.1118380744,-0.2736949635,0.3409934338,0.1576574023
0.99166667,-0.689189183,-0.219475547,0.07082456919,0.3169571179,0.5642777301,7.058259053,0.1318549937,-0.3987630673,0.2058381991,-0.002293432792
1.00000000,-0.6290457345,-0.2182750523,0.06705317914,0.3180752871,0.563599903,7.368479796,0.1570370037,-0.5026716266,0.06097882676,-0.1599117768
1.00833333,-0.5665112797,-0.2168477152,0.06250991402,0.3179493826,0.5616217103,7.631860952,0.1860335966,-0.5838795115,-0.09252163059,-0.3142311977
1.01666667,-0.5020224666,-0.2151304648,0.05738482774,0.3165139149,0.5583742054,7.831951404,0.2314202665,-0.6424631678,-0.2529018692,-0.4644190546
1.02500000,-0.4362484873,-0.2128615137,0.0518631882,0.3137224999,0.5538948347,7.93415233,0.3242459267,-0.6791815489,-0.4175745004,-0.6097718685
1.03333333,-0.3702055509,-0.2094503984,0.04612172101,0.3095485126,0.548226343,7.883729405,0.51822288,-0.6955168854,-0.5843348294,-0.7497266707
1.04166667,-0.3055849073,-0.2036394532,0.04032553514,0.3039845574,0.5414156703,7.566482587,0.9258311589,-0.6920260708,-0.7507369506,-0.8838234986
1.05000000,-0.2454290357,-0.1928536192,0.03465126664,0.2970447056,0.5335133204,6.766189759,1.756609326,-0.6655093665,-0.9140800997,-1.011669602
1.05833333,-0.1950510016,-0.1723431225,0.02932916868,0.2887665797,0.5245727226,5.093632364,3.381599041,-0.6041226026,-1.071392787,-1.132976907
1.06666667,-0.16439856,-0.1329600826,0.02478400327,0.2792139692,0.5146487029,2.487729443,5.817239669,-0.467235171,-1.21941863,-1.247669782
1.07500000,-0.1495267065,-0.08012956296,0.02206755332,0.2684814761,0.5037972703,1.204233268,6.682011698,-0.1367626017,-1.353545151,-1.355504783
1.08333333,-0.142673249,-0.02465498705,0.02374376132,0.2567119461,0.492076944,0.5140931913,6.438389509,0.6482740714,-1.466960923,-1.456148239
1.09166667,-0.1400963721,0.02246649234,0.0365157306,0.2441297755,0.4795491855,0.1383443521,4.190390144,3.048778993,-1.544453867,-1.549191848
1.10000000,-0.1400376621,0.04090177708,0.07815332956,0.2312230151,0.4662807314,-0.1153926769,0.9595095296,6.177417843,-1.526873687,-1.633693994
1.10833333,-0.1419439981,0.04436622368,0.1326453496,0.2194184771,0.4523498566,-0.339732627,0.002525124122,6.691055315,-1.236199364,-1.707652011
1.11666667,-0.1456730164,0.0424624859,0.1861051338,0.212526799,0.4378637027,-0.5540139478,-0.3996041558,5.879278342,-0.2258453402,-1.765530921
1.12500000,-0.1511583872,0.03834912153,0.2158113123,0.2296552905,0.4230243523,-0.761262434,-0.5682329503,0.6354547594,4.916337145,-1.784061655
1.13333333,-0.1583379591,0.03310292122,0.2112159071,0.27936008,0.4085364652,-0.9602811815,-0.6906801941,-1.213046816,6.443176083,-1.652571426
1.14166667,-0.1671339209,0.02680566209,0.198482962,0.3330346633,0.3965647413,-1.148818581,-0.8237984282,-1.746555123,6.243034527,-1.121898103
1.15000000,-0.1774497432,0.01931239112,0.1831677131,0.3793024002,0.3928897134,-1.324728763,-0.9785078723,-1.888203,4.249620635,0.8104917154
1.15833333,-0.1891759053,0.01042962583,0.1674547153,0.392226929,0.421286196,-1.48732145,-1.157211865,-1.867887856,-0.5222672717,5.365805807
1.16666667,-0.202200857,-2.965596764e-05,0.1521924165,0.3819706419,0.470835969,-1.636412075,-1.355554912,-1.788667412,-1.767104631,6.349159531
1.17500000,-0.2164123454,-0.01219388034,0.1377246242,0.3646542348,0.5251798284,-1.77216552,-1.564842765,-1.68017753,-2.313203458,6.616079757
1.18333333,-0.2317014521,-0.02610747003,0.124222482,0.3442824558,0.5802162643,-1.89515526,-1.773072759,-1.559675914,-2.541281214,6.55668513
1.19166667,-0.2479648825,-0.04170371831,0.1117184699,0.3227125623,0.6340283928,-2.006092704,-1.966551338,-1.443394162,-2.617332195,6.339561877
1.20000000,-0.2651046324,-0.05881264134,0.1001161265,0.3008972669,0.6856353336,-2.105606538,-2.134516402,-1.345084139,-2.607139449,6.035062246
1.20833333,-0.2830284899,-0.07718140785,0.0892181001,0.279402387,0.7344863037,-2.194380944,-2.267454461,-1.276463405,-2.543588334,5.682820184
1.21666667,-0.3016492469,-0.09649383312,0.07873951554,0.2586378168,0.7802473715,-2.272911805,-2.360748016,-1.244871634,-2.431899871,5.294026396
1.22500000,-0.3208809374,-0.1164110112,0.06835119025,0.2390070395,0.8226287326,-2.340854924,-2.41264327,-1.255252767,-2.271618791,4.872365942
1.23333333,-0.3406322281,-0.1365981173,0.0577111051,0.2208984097,0.8613771942,-2.397524418,-2.425992879,-1.305082437,-2.067570628,4.423562279
1.24166667,-0.3608060128,-0.1567456261,0.04649813393,0.2046457301,0.8963063169,-2.442082528,-2.404146535,-1.390819688,-1.828404092,3.957142209
