time1_s,bob1,time2_s,bob2,time3_s,bob3,time4_s,bob4,time5_s,bob5
37.53498000000377,0.1956418794198226,37.53498000000377,0.521941498156594,37.53498000000377,0.1747364574221452,37.53498000000377,-0.5846918709608884,37.53498000000377,-0.7619899308805739
37.54331000000377,0.1610184422922653,37.54331000000377,0.5304520240350686,37.54331000000377,0.1571388418396997,37.54331000000377,-0.5967231222069656,37.54331000000377,-0.8230377290593255
37.55164000000377,0.1235635005869825,37.55164000000377,0.5295813168994843,37.55164000000377,0.1328365873413706,37.55164000000377,-0.5997893298347172,37.55164000000377,-0.8769546245475829
37.55997000000377,0.0892103194885072,37.55997000000377,0.5185744983122885,37.55997000000377,0.1009025067462099,37.55997000000377,-0.5938621903290568,37.55997000000377,-0.922687464049301
37.568300000003774,0.0588619063632808,37.568300000003774,0.4986212314652597,37.568300000003774,0.0623243147304627,37.568300000003774,-0.5810525717801668,37.568300000003774,-0.9605820213435244
37.576630000003775,0.0276816494859691,37.576630000003775,0.464328035264019,37.576630000003775,0.0177865999037687,37.576630000003775,-0.5644085888451174,37.576630000003775,-0.991390649697603
37.584960000003775,7.635565181454956e-05,37.584960000003775,0.4185102696734175,37.584960000003775,-0.0307372575748666,37.584960000003775,-0.5442549784791192,37.584960000003775,-1.0121289274412637
37.593290000003776,-0.0231352635152848,37.593290000003776,0.3663719863352332,37.593290000003776,-0.0827306834565994,37.593290000003776,-0.5230351314140539,37.593290000003776,-1.0197047568718671
37.60162000000378,-0.0457908447706683,37.60162000000378,0.2980059493035482,37.60162000000378,-0.1364766425658122,37.60162000000378,-0.5029780279307136,37.60162000000378,-1.0142486338434094
37.60995000000378,-0.0641439928008248,37.60995000000378,0.2231201046601418,37.60995000000378,-0.190012192732609,37.60995000000378,-0.4847055244629606,37.60995000000378,-0.9967514314645995
37.61828000000378,-0.0783930984349554,37.61828000000378,0.1444124434432988,37.61828000000378,-0.243333992273238,37.61828000000378,-0.4704096369325096,37.61828000000378,-0.9669124415795618
37.62661000000378,-0.0915363894697874,37.62661000000378,0.0503954995617317,37.62661000000378,-0.2954808080110793,37.62661000000378,-0.4600649329848446,37.62661000000378,-0.9262222337567788
37.63494000000378,-0.1022660194316804,37.63494000000378,-0.0484741374207686,37.63494000000378,-0.3469115774728072,37.63494000000378,-0.4533456349197458,37.63494000000378,-0.8719649479541032
37.64327000000378,-0.1105198885707383,37.64327000000378,-0.1423159244714997,37.64327000000378,-0.3960778348508441,37.64327000000378,-0.4490730669436716,37.64327000000378,-0.8063480051890772
37.65160000000378,-0.1188655262688926,37.65160000000378,-0.2475881002633074,37.65160000000378,-0.4435449635136738,37.65160000000378,-0.4489962654492348,37.65160000000378,-0.730083443248801
37.65993000000378,-0.126389087206095,37.65993000000378,-0.3504425435936498,37.65993000000378,-0.4896713365138793,37.65993000000378,-0.4521254813468761,37.65993000000378,-0.6481832735744608
37.66826000000378,-0.1334585598087403,37.66826000000378,-0.4429626076740647,37.66826000000378,-0.5339846955813294,37.66826000000378,-0.4567653727134376,37.66826000000378,-0.5632573554242053
37.676590000003785,-0.1419853619749653,37.676590000003785,-0.5399303260682069,37.676590000003785,-0.5764244746148636,37.676590000003785,-0.4620942292354241,37.676590000003785,-0.4752940744212154
37.684920000003785,-0.1514394159895496,37.684920000003785,-0.6270818835208584,37.684920000003785,-0.6170749076400657,37.684920000003785,-0.4662534629043174,37.684920000003785,-0.384481901110308
37.693250000003786,-0.1613935092201699,37.693250000003786,-0.6991342602368754,37.693250000003786,-0.6563963264890582,37.693250000003786,-0.4705373699049073,37.693250000003786,-0.2925765945429661
37.70158000000379,-0.1747573759532046,37.70158000000379,-0.7672643018872849,37.70158000000379,-0.6938305799069414,37.70158000000379,-0.4727318176590946,37.70158000000379,-0.1990074703962062
