Frequency_Hz,3cm_experiment,5cm_experiment
3.05202743,0.0007847891864669653,0.0012999254631175861
3.0575665,0.0007194417106739654,0.0011005559582719737
3.06310557,0.001014268452127194,0.0011005559582719737
3.06864464,0.0013282591313760863,0.0008906448683057847
3.07418371,0.0012897330306648532,0.0005419515401227564
3.07972278,0.0010194274405097836,0.0011156868685892553
3.08526185,0.0006186623179537229,0.0011156868685892553
3.09080092,0.0009140373529793959,0.0009931566294426235
3.09633999,0.0012240561226912246,0.0005496353203557209
3.10187906,0.0012387853484519776,0.0007181702997804927
3.10741813,0.001111166235728669,0.000784771959897458
3.1129572,0.0011515827072089747,0.000784771959897458
3.11849627,0.0010157411244774966,0.0020633637470885446
3.12403534,0.0012095612555582003,0.003931363143645956
3.12957441,0.0013304833103646861,0.0031130995749959036
3.13511348,0.00229576310812161,0.0031130995749959036
3.14065255,0.0020142958920860428,0.003073111082331368
3.14619162,0.002357835488565109,0.002974586025672865
3.15173069,0.0051296085896012315,0.0013744614659890423
3.15726975,0.003718518595290457,0.0013744614659890423
3.16280882,0.0014494068855750704,0.0014928982636690574
3.16834789,0.0014636385438819136,0.0014242599233740961
3.17388696,0.0016030378537650956,0.0012993544628665575
3.17942603,0.0013098568048611928,0.001142575408731585
3.1849651,0.0010319800657659728,0.001142575408731585
3.19050417,0.0005593900537408268,0.0007656663533143664
3.19604324,0.0008225927229392647,0.0005095795581860012
3.20158231,0.0013300485818797112,0.0009661764696514051
3.20712138,0.001206721693773479,0.0009661764696514051
3.21266045,0.0013866388612934254,0.0012219478863301195
3.21819952,0.0013416371448732505,0.0015142853900778817
3.22373859,0.0010354084109759822,0.0029452413179863143
3.22927766,0.0013565602468422165,0.0029452413179863143
3.23481673,0.0014950152179061425,0.0038661037048793936
3.2403558,0.0026913900306096516,0.009821016981687936
3.24589487,0.002827900248654557,0.013377575590009124
3.25143394,0.0028091730516633245,0.00582981964746312
3.25697301,0.012588407407461354,0.00582981964746312
3.26251208,0.036274344235857396,0.0033787006613937454
3.26805115,0.20594177944187744,0.0017464373583293052
3.27359022,0.2515763447093229,0.0008972046661198439
3.27912929,0.07017188083661728,0.0008972046661198439
3.28466836,0.008994857044971025,0.0013470076740555188
3.29020743,0.007374337319456319,0.0012048574519939754
3.2957465,0.003730072992910268,0.0009178741760222238
3.30128557,0.0020957642010577967,0.0009178741760222238
3.30682464,0.001582447887492925,0.001160171539505173
3.31236371,0.0009074109078813201,0.0008099135649455542
3.31790278,0.0011485084723361334,0.0004342628038563847
3.32344185,0.0011996293380690157,0.0007310629212156024
3.32898092,0.0013599950767328938,0.0007310629212156024
3.33451999,0.001357583697444796,0.0009971623844823236
3.34005906,0.0013431785866212913,0.0013921417408118283
3.34559813,0.000850908102572569,0.009003525675800218
3.3511372,0.0008462008086792936,0.009003525675800218
3.35667627,0.0008322785783707412,0.0750168360754783
3.36221534,0.0011895926853585086,0.2293249752355031
3.36775441,0.0011361666684929982,0.2783970833733114
3.37329347,0.000957071870645998,0.1403237943977157
3.37883254,0.0007319599073494754,0.1403237943977157
3.38437161,0.0005114613521315975,0.06371139019624053
3.38991068,0.0009605084771613803,0.028491717343521773
3.39544975,0.0015016633143252482,0.012961427601991718
3.40098882,0.0013076097235362218,0.012961427601991718
3.40652789,0.0008516693978332323,0.005457356698994295
3.41206696,0.0009398493237295331,0.0034250013031238108
3.41760603,0.0008679655626454268,0.00266252146012582
3.4231451,0.0006787028511133547,0.00266252146012582
3.42868417,0.0009179061428347795,0.0016141588737776716
3.43422324,0.0010196682028067471,0.0011048826228225572
3.43976231,0.0011912308711543899,0.0007597885771241223
3.44530138,0.00122314592312046,0.0006026275507248944
3.45084045,0.000998616518009486,0.0006026275507248944
3.45637952,0.0007309247158195755,0.0009175847488230952
3.46191859,0.0007611397610758575,0.0008589564756511393
3.46745766,0.0012897630587447642,0.0006674674758878505
3.47299673,0.0011124779228235398,0.0006674674758878505
3.4785358,0.0006030886410975337,0.0035722605944748793
3.48407487,0.0007592550309344993,0.007965921536685237
3.48961394,0.000855687368172038,0.006912183356848708
3.49515301,0.0010009233135266247,0.006912183356848708
3.50069208,0.000899562611577942,0.004051336442086024
3.50623115,0.0013200619556368136,0.0026748952670821546
3.51177022,0.0010643257857391958,0.000999805353121769
3.51730929,0.0010421187834350068,0.0008248492816980271
3.52284836,0.0011124956321607142,0.0008248492816980271
3.52838743,0.0009823078837643063,0.0013211887358725335
3.5339265,0.0009408189290044028,0.0007192706064158353
3.53946557,0.0011412910459858677,0.0009905018291667936
3.54500464,0.0008455759198605507,0.0009905018291667936
3.55054371,0.0005060684054499393,0.0017601069962692732
3.55608278,0.000662648112454562,0.0016379118007516142
3.56162185,0.0009097979062275529,0.001031174157284753
3.56716092,0.0013815961488433223,0.001031174157284753
3.57269999,0.0021466542667825206,0.0007092466494571346
3.57823906,0.005460204822687461,0.00044309293353499076
3.58377813,0.009624646182269929,0.0004338066682893901
3.58931719,0.005638490046057895,0.0005186511132689661
3.59485626,0.0009870807637299866,0.0005186511132689661
3.60039533,0.000938645037025026,0.0026082743310724267
3.6059344,0.0009577841953912212,0.004222613020832897
3.61147347,0.0008705337632269629,0.0029507057626513215
3.61701254,0.001028178451634319,0.0029507057626513215
3.62255161,0.0009660268417279396,0.0022613799309449353
3.62809068,0.0006180749814608422,0.0017547973119944075
3.63362975,0.0007870506534194977,0.0008794054762274919
3.63916882,0.0009569599373715335,0.0016554419152538518
3.64470789,0.0008589919305974002,0.0016554419152538518
3.65024696,0.0011448586040203336,0.0015675949411326684
3.65578603,0.0010558938540395704,0.000960583237017399
3.6613251,0.0008600358159477436,0.0009056753181767342
3.66686417,0.0007901037701867548,0.0009056753181767342
3.67240324,0.0007403670302713121,0.0005748410769737149
3.67794231,0.0006477702034437852,0.0006808172920704771
3.68348138,0.0005837489540496306,0.00400570524290034
3.68902045,0.0006117233399472203,0.00400570524290034
3.69455952,0.0005573135017884833,0.009356495957015326
3.70009859,0.0005930277677602382,0.008941068436576
3.70563766,0.0006227788996358853,0.003641587083277423
3.71117673,0.0011911946672421873,0.0016970437244347215
3.7167158,0.0011693958448268068,0.0016970437244347215
3.72225487,0.0015015338683414324,0.0022334114038151027
3.72779394,0.002662300085650057,0.00289135666862511
3.73333301,0.004267623727897217,0.0019068390138651044
3.73887208,0.008760724425172192,0.0019068390138651044
3.74441115,0.007954144106245713,0.001981761513948496
3.74995022,0.0027446201198460135,0.0013824088191241438
3.75548929,0.005126585819816505,0.0010902249707616918
3.76102836,0.004593032817216238,0.0010902249707616918
3.76656743,0.001181455934414889,0.0017594107357448584
3.7721065,0.0006607414934613017,0.0013330216511647233
3.77764557,0.0009269015508330133,0.0008414252130624
3.78318464,0.001128440629710571,0.0011242203113404404
3.78872371,0.0008135693782670439,0.0011242203113404404
3.79426278,0.000688827457827662,0.0005869756963113402
3.79980185,0.00038777193092757615,0.0008103388757262654
3.80534092,0.0006257099336739957,0.0008156210142928114
3.81087998,0.0007438409789013874,0.0008156210142928114
3.81641905,0.000692844168947812,0.0008496810789229037
3.82195812,0.000598235839066382,0.0006066007718103359
3.82749719,0.0007213293709632706,0.0008638011617730921
3.83303626,0.0007370291564757657,0.0009407726384542994
3.83857533,0.0007671569298471794,0.0009407726384542994
3.8441144,0.0009168034017627197,0.0018597148363944244
3.84965347,0.0008593260172952714,0.00203262316641852
3.85519254,0.0007710352295257574,0.0013483502960208308
3.86073161,0.0007705120509980501,0.0013483502960208308
3.86627068,0.0006024099760178567,0.0015649470167812787
3.87180975,0.0005647353306161109,0.000567925591997487
3.87734882,0.0006694809562932697,0.0013960019853138685
3.88288789,0.0007741550984700386,0.0013960019853138685
3.88842696,0.0006109052733865952,0.002441300178811255
3.89396603,0.00061329117057852,0.0014863634745072632
3.8995051,0.0006084944156851775,0.0009898909562548444
3.90504417,0.000718669285292345,0.0008134937335451282
3.91058324,0.00033399055696916,0.0008134937335451282
3.91612231,0.0006248662670069402,0.0005848749746794502
3.92166138,0.000635261877932175,0.001027513043736301
3.92720045,0.0005373026043514338,0.0013687893954302637
3.93273952,0.0007122549030422588,0.0013687893954302637
3.93827859,0.0007453530596934613,0.0010916298245461538
3.94381766,0.0005701434593427915,0.000864296777564971
3.94935673,0.0006294463011638934,0.0008308608979813592
3.9548958,0.0007895129397334015,0.0008308608979813592
3.96043487,0.0007451513278984388,0.0014032405478094417
3.96597394,0.0005883395934930989,0.002249218361966595
3.97151301,0.0005890800077348274,0.0014850814839410204
3.97705208,0.0005459914617009749,0.0011352777679181879
3.98259115,0.0005331932247747127,0.0011352777679181879
3.98813022,0.0005092078928973791,0.001366464611524552
3.99366929,0.0007243563318717479,0.0011547084905702714
3.99920836,0.0009701110647398987,0.0019672045748125675
4.00474743,0.0008966642156557972,0.0019672045748125675
4.0102865,0.0007689989560453015,0.0023965231082372584
4.01582557,0.0005978358592048776,0.0010607161999256608
4.02136464,0.0003680085168489865,0.0009830721338124257
4.0269037,0.0004358285445600298,0.0009830721338124257
4.03244277,0.0005375233364938323,0.0008049795999586579
4.03798184,0.0007700070247963748,0.0008397787710088939
4.04352091,0.0006184812740937228,0.0008574329474585892
4.04905998,0.0005451232450060458,0.0019975645824844845
4.05459905,0.0007909753286267431,0.0019975645824844845
4.06013812,0.001279111274391841,0.005076563365194927
4.06567719,0.001239588568740795,0.007696206506659182
4.07121626,0.0007761237730847955,0.00756578117599583
4.07675533,0.00046042533742228064,0.00756578117599583
4.0822944,0.0007164174387251286,0.0053914995073237005
4.08783347,0.0007417208925460724,0.0042141575739669
4.09337254,0.0006525455341373491,0.0024278004440760597
4.09891161,0.0005721986788767243,0.0012922281753881039
4.10445068,0.000899397077851124,0.0012922281753881039
4.10998975,0.000690592692368838,0.0014026143115029323
4.11552882,0.0005016128790443229,0.0020108675134641266
4.12106789,0.0004775340230928646,0.0036815500127692076
4.12660696,0.0005440435700503713,0.0036815500127692076
4.13214603,0.0005809535644336329,0.00348696198917469
4.1376851,0.0005736398848573095,0.00101875111661855
4.14322417,0.00057743709775276,0.0010703999389130127
4.14876324,0.000805442843628704,0.0010703999389130127
4.15430231,0.0007399499443913744,0.00101864554644666
4.15984138,0.0005759354366657185,0.0008308374792720831
4.16538045,0.000593806175105444,0.0006472425418139126
4.17091952,0.0007548852181393645,0.0005261567379549273
4.17645859,0.0009148551765007859,0.0005261567379549273
4.18199766,0.0008885846362716985,0.0014187498206869717
4.18753673,0.0006763212738633786,0.0016518285038768098
4.1930758,0.0005217988906381325,0.0012056489431733505
4.19861487,0.0005623447956689512,0.0012056489431733505
4.20415394,0.0007871540606564737,0.0020520374097724482
4.20969301,0.0007661546298870371,0.002004302555222778
4.21523208,0.0005071201394029223,0.0016176620096747165
4.22077115,0.0005318386340041593,0.0016176620096747165
4.22631022,0.0004783547520239269,0.0014206311251776466
4.23184929,0.0006200998090470246,0.005674503722662738
4.23738836,0.0007804774012881919,0.056054200710843466
4.24292742,0.001061071208103472,0.11244051466327204
4.24846649,0.000721950163213556,0.11244051466327204
4.25400556,0.00037491580893111607,0.06615442875992378
4.25954463,0.0005843394951757322,0.019621250499932897
4.2650837,0.0004666284075165033,0.006451872535346675
4.27062277,0.0006793892674467105,0.006451872535346675
4.27616184,0.0007000994361663982,0.0032504561550906353
4.28170091,0.0005884270078649012,0.0019303948547868773
4.28723998,0.000553722950899845,0.001223436774213882
4.29277905,0.0005409571865918727,0.001223436774213882
4.29831812,0.000532931450146552,0.0007496694527179279
4.30385719,0.0006712921841686152,0.0006708323413351249
4.30939626,0.0005627355097731445,0.0008365240705980936
4.31493533,0.0004864164621703826,0.0009727955574935157
4.3204744,0.0005695818436714219,0.0009727955574935157
4.32601347,0.0007200483514169176,0.001266417857050633
4.33155254,0.0007398405821156509,0.000989962962178006
4.33709161,0.0004387067352594003,0.0009772924148344067
4.34263068,0.000487681540662749,0.0009772924148344067
4.34816975,0.0009316676762921555,0.001007969727936446
4.35370882,0.001752418842290531,0.0006305206580986278
4.35924789,0.001434396862874431,0.002912334574527392
4.36478696,0.001770826418941546,0.004141518576932202
4.37032603,0.003083697821151333,0.004141518576932202
4.3758651,0.006134188127363875,0.00218497257576329
4.38140417,0.004045768331021938,0.008148093453220845
4.38694324,0.0010134634351298647,0.021385543820030575
4.39248231,0.0005536498416871101,0.021385543820030575
4.39802138,0.00032332277204577157,0.022970012096587354
4.40356045,0.0005557527260817363,0.01233118392202243
4.40909952,0.0006060382737131035,0.005994956067063429
4.41463859,0.0006856904893456646,0.005994956067063429
4.42017766,0.0005731695910600361,0.002882786047182191
4.42571673,0.0006010807838542672,0.0016338980931356445
4.4312558,0.00048676268750825585,0.0007016848414973868
4.43679487,0.0005741219167536849,0.0006002152603165685
4.44233394,0.0007443461251419377,0.0006002152603165685
4.44787301,0.0005705902521295491,0.0010791412619628358
4.45341208,0.0004746831741297437,0.0006077359218709598
4.45895115,0.0006364609394214604,0.001012859935771602
4.46449021,0.0006185342532066966,0.001012859935771602
4.47002928,0.0006402989731651057,0.0009579738944782823
4.47556835,0.0007574924942127405,0.0006245237208527691
4.48110742,0.0010095364585967384,0.0019407305368012132
4.48664649,0.0010213754245587316,0.0019407305368012132
4.49218556,0.0010357596372705953,0.00211996091243759
4.49772463,0.000845657155789019,0.00076466778070788
4.5032637,0.0007295828012134313,0.0008413798117737178
4.50880277,0.0012745514320865552,0.0011496117598683187
4.51434184,0.002054893514567954,0.0011496117598683187
4.51988091,0.0034172293351641936,0.0011530232559936245
4.52541998,0.01038495364856055,0.0008759730963865872
4.53095905,0.02313809205218331,0.0007036814956133186
4.53649812,0.018204319845996523,0.0007036814956133186
4.54203719,0.02794087365528024,0.0007689121163514358
4.54757626,0.07624731827494777,0.0004859697254068138
4.55311533,0.06174459115849315,0.0003501815730524079
4.5586544,0.01026094556477056,0.0009173193570883324
4.56419347,0.0020169469706113694,0.0009173193570883324
4.56973254,0.002276241240304399,0.0007456707328175453
4.57527161,0.0009668967642433938,0.0007349726009299117
4.58081068,0.0005259094378890597,0.001005643537029487
4.58634975,0.0007791053445602698,0.001005643537029487
4.59188882,0.000854676499435237,0.0007524754786664457
4.59742789,0.0008038273347853475,0.0010056441083731377
4.60296696,0.0009780146468128048,0.0014894280795354844
4.60850603,0.0009459437453795369,0.0014894280795354844
4.6140451,0.0006845291542780966,0.0010086635058060111
4.61958417,0.0006342596235443574,0.0006835330917239716
4.62512324,0.0006263536847213712,0.0005062004737993896
4.63066231,0.000627274185310705,0.000671577608514998
4.63620138,0.0005607902738641865,0.000671577608514998
4.64174045,0.0006484776565504643,0.0004541910708352104
4.64727952,0.0015609848345062261,0.00044220593134437243
4.65281859,0.0016225837192882188,0.0005403152576158671
4.65835766,0.002515702274157263,0.0005403152576158671
4.66389673,0.007570671123879223,0.0005766764530323407
4.6694358,0.009339817324929164,0.0005233352225655436
4.67497487,0.0037202971134213765,0.0006521408173751533
4.68051393,0.0009006193870945653,0.0006521408173751533
4.686053,0.0006084378470692761,0.0007592756813522244
4.69159207,0.00047572590339022496,0.0008444031525010022
4.69713114,0.0005305950863990834,0.0009185899588997087
4.70267021,0.000541379122165748,0.0009913582921699565
4.70820928,0.0006217046415874465,0.0009913582921699565
4.71374835,0.0007759857827022814,0.0005638845221718393
4.71928742,0.0008412670229197703,0.000986314265154868
4.72482649,0.0006983767488960091,0.0015478171251177152
4.73036556,0.0005580648386645663,0.0015478171251177152
4.73590463,0.0005451650749162248,0.0009407217122224735
4.7414437,0.0007683394674670877,0.0006876242297902409
4.74698277,0.0006937832121079806,0.0009823903676518461
4.75252184,0.0005565946479649905,0.0009823903676518461
4.75806091,0.0006478455151329542,0.0008605613146693749
4.76359998,0.000562604556901649,0.0005437906418802689
4.76913905,0.00034638980732105615,0.000834887697193956
4.77467812,0.0003381512511559868,0.0005469728073561777
4.78021719,0.0005303848757529063,0.0005469728073561777
4.78575626,0.0005531819412586834,0.0005999363022842498
4.79129533,0.0005150279642182693,0.0005566486220308634
4.7968344,0.000514717937871597,0.0007209100995555569
4.80237347,0.0005344264720522325,0.0007209100995555569
4.80791254,0.0005370241423749663,0.0008897369158766628
4.81345161,0.0006391026596282498,0.0009461992701810509
4.81899068,0.0005731042357761882,0.000645776394364447
4.82452975,0.0004765193252689675,0.0005618384484491201
4.83006882,0.0008529132078308504,0.0005618384484491201
4.83560789,0.0005896556208422525,0.00036450418405006103
4.84114696,0.0005739111176801026,0.0008877995078275763
4.84668603,0.0005928698424842728,0.0012247951348572546
4.8522251,0.0005937070696530562,0.0012247951348572546
4.85776417,0.0005366237384435604,0.0009154869964227218
4.86330324,0.0006987328579100575,0.0008203143346911869
4.86884231,0.0008958962137610074,0.0007688016881471955
4.87438138,0.000734907851632091,0.0007688016881471955
4.87992045,0.0005813361947981819,0.0008727417304983836
4.88545952,0.0006440651103897361,0.0007377596203458482
4.89099859,0.000707460982502682,0.0006222816871012756
4.89653765,0.0006501784735966946,0.00044617157743299875
4.90207672,0.0005807633175455181,0.00044617157743299875
4.90761579,0.0003753051307373716,0.0004344345332509873
4.91315486,0.0004940396307121095,0.00044667110748461864
4.91869393,0.0005590579072304996,0.0007454921469467954
4.924233,0.00037775249899799746,0.0007454921469467954
4.92977207,0.0005108854589762414,0.0007843770429623087
4.93531114,0.0004914984412515287,0.0006758076029281417
4.94085021,0.0004928325821904856,0.0012594650366131413
4.94638928,0.0007228608445785084,0.0012594650366131413
4.95192835,0.0006299888197361593,0.0010279480904735966
4.95746742,0.0005559809906635289,0.00047842098795039604
4.96300649,0.0005903606773816805,0.0008319141568197396
4.96854556,0.000553503704169421,0.001149332927508652
4.97408463,0.0007200380114844302,0.001149332927508652
4.9796237,0.0006272632513091826,0.0009811501332401555
4.98516277,0.0004843877398804592,0.0004931737291628992
4.99070184,0.0005029466852120346,0.0005188549280321646
4.99624091,0.0005231815333732995,0.0005188549280321646
5.00177998,0.0005064836790587594,0.00077930476835142
5.00731905,0.0004907569058704013,0.0007489283360848952
5.01285812,0.0005046294509830503,0.0007311117698585944
5.01839719,0.0004530340546284886,0.0007311117698585944
5.02393626,0.00028289851166192996,0.0006428896643938852
5.02947533,0.0004253146063652814,0.00045495574386215725
5.0350144,0.0005419458264192748,0.000787451595366648
5.04055347,0.0005448480154119176,0.0007728156000486186
5.04609254,0.0005331207803808989,0.0007728156000486186
5.05163161,0.0007112923796069081,0.0006233586373654012
5.05717068,0.0006839318627026921,0.0008259831136657642
5.06270975,0.0005838897558590777,0.0011830742397789412
5.06824882,0.0004902446405842038,0.0011830742397789412
5.07378789,0.0004364685936568773,0.0010733884667760152
5.07932696,0.0005275232456107811,0.00318745743304118
5.08486603,0.0004949951767940816,0.008986249940558525
5.0904051,0.000394918551676267,0.010509549720696091
5.09594417,0.0003719963545477032,0.010509549720696091
5.10148324,0.0004685610626801114,0.007110142408050079
5.10702231,0.00046351575674372173,0.0044341199867004195
5.11256137,0.0005624813219424424,0.002311683165924493
5.11810044,0.0007048897848979226,0.002311683165924493
5.12363951,0.0007776159203654445,0.0013947199611524703
5.12917858,0.0006173768949401807,0.0008966994667917318
5.13471765,0.0005108585343553385,0.0006812281373259864
5.14025672,0.0007261223114683562,0.0006812281373259864
5.14579579,0.0007830512055430407,0.0003609331845229526
5.15133486,0.0004845248464767574,0.0005106164755996862
5.15687393,0.0006375865542318138,0.0006739712832432893
5.162413,0.0007595892800649086,0.0009825228819426647
5.16795207,0.0007415131286248375,0.0009825228819426647
5.17349114,0.0006626991617007685,0.00089460129041429
5.17903021,0.0006789585641139727,0.0009340955238474931
5.18456928,0.0006251595160798014,0.0005727039087180726
5.19010835,0.0003345813800977728,0.0005727039087180726
5.19564742,0.00048127571395148184,0.0006340662250880665
5.20118649,0.0006498886560956804,0.0033304367065896275
5.20672556,0.00043152910866184346,0.009785764160319168
5.21226463,0.0003955399058042413,0.009785764160319168
5.2178037,0.0005995504548087134,0.015770367782597678
5.22334277,0.0005690627869637706,0.012805609921988278
5.22888184,0.00039195538527973155,0.007819898295410377
5.23442091,0.0004462134493897869,0.004083958940891026
5.23995998,0.0004938918445108202,0.004083958940891026
5.24549905,0.0005400302011886043,0.0021007799068720537
5.25103812,0.0005012761245318174,0.0012938357080837554
5.25657719,0.0004164068974807353,0.0006890202286368219
5.26211626,0.00035799334327874834,0.0006890202286368219
5.26765533,0.0004340348261314662,0.0007940068143708443
5.2731944,0.0005729618635354568,0.0005327703556451878
5.27873347,0.0004317484425487828,0.0007186975241551341
5.28427254,0.0004814223517183484,0.0007186975241551341
5.28981161,0.0004651870807566718,0.0007700195461119882
5.29535068,0.000640787026629998,0.00042755011109908
5.30088975,0.0004215763475079266,0.0005615419136834146
5.30642882,0.00045476175615762304,0.0006990768138524293
5.31196789,0.0004958182521445757,0.0006990768138524293
5.31750696,0.0006365130146594757,0.000742906186800707
5.32304603,0.0006137619201385247,0.000834711140194147
5.3285851,0.0006388699418509924,0.0008074095732931668
5.33412416,0.00047760558196799363,0.0008074095732931668
5.33966323,0.0005842841677183614,0.000750209778249252
5.3452023,0.0006029798603785696,0.0006734180120649757
5.35074137,0.0004128374532416686,0.00040027838683456384
5.35628044,0.00045103749064947396,0.0003933298422157222
5.36181951,0.0005850012451343245,0.0003933298422157222
5.36735858,0.00047804192525223986,0.0003171277265019642
5.37289765,0.0007730297118075845,0.0002789198679416108
5.37843672,0.0008248542871667208,0.000620796463296393
5.38397579,0.0004851127975173446,0.000620796463296393
5.38951486,0.0005750632882632884,0.0005890494050166675
5.39505393,0.00043597767021648554,0.0006106423167686752
5.400593,0.0007538903694344299,0.0008970802965406645
5.40613207,0.0007676783175153084,0.0008970802965406645
5.41167114,0.00048402029632892395,0.0006499582168491806
5.41721021,0.0002983757501350585,0.0007486864173501358
5.42274928,0.0005114793433281449,0.0009274735784649156
5.42828835,0.0006358762192874055,0.0005457525938883101
5.43382742,0.0006800870559975186,0.0005457525938883101
5.43936649,0.0010174075695123543,0.0006687052365237215
5.44490556,0.0016908537110334287,0.0008613768365869691
5.45044463,0.00340318618918866,0.0006946478560224205
5.4559837,0.00855843514365265,0.0006946478560224205
5.46152277,0.010347081133116061,0.0005314339482004874
5.46706184,0.003898666496283857,0.0005942176703604632
5.47260091,0.0010549274875932063,0.0003702986079985201
5.47813998,0.0008008392070747823,0.0003702986079985201
5.48367905,0.0007201055326308807,0.00037014438342243024
5.48921812,0.0006036952692196223,0.00043091466670118353
5.49475719,0.0005524737841082091,0.0004271272585261804
5.50029626,0.00042153529936079154,0.0004610054882839503
5.50583533,0.00040395975636603953,0.0004610054882839503
5.5113744,0.0005705653111905387,0.00046260414262414316
5.51691347,0.00047066254737802236,0.0007239485815959902
5.52245254,0.0004875267789639455,0.0008315091626839374
5.52799161,0.0006479230234940458,0.0008315091626839374
5.53353068,0.0007306303967324249,0.0009831180376949646
5.53906975,0.00048573098591120855,0.0012322059578314308
5.54460882,0.00029498611933284586,0.0010692780554384445
5.55014788,0.0004866989430898395,0.0007190322401174201
5.55568695,0.0005767957216587277,0.0007190322401174201
5.56122602,0.0006588553453113767,0.0007638690821654444
5.56676509,0.0005672602907221015,0.0009019618004796955
5.57230416,0.0006000993507769026,0.0009121982337737151
5.57784323,0.00039248396986576664,0.0009121982337737151
5.5833823,0.00031571212374674137,0.0007508020792672066
5.58892137,0.0004564425151520957,0.0008025184921400928
5.59446044,0.0006850831457287038,0.0009427549388661963
5.59999951,0.0005966631577786623,0.0009427549388661963
5.60553858,0.0005078167721501452,0.0005024091464441945
5.61107765,0.0007872099766449019,0.0003238087298336148
5.61661672,0.0008187314889733037,0.000483670010520767
5.62215579,0.000784381111123527,0.0007667042680984889
5.62769486,0.0014086609602952929,0.0007667042680984889
5.63323393,0.0018478220821033357,0.0007130790824089291
5.638773,0.0010748052810394188,0.000413120128186457
5.64431207,0.0002950566306037393,0.0005391471487805568
5.64985114,0.0005006402120871323,0.0005391471487805568
5.65539021,0.0006003572864315415,0.0007410668908543103
5.66092928,0.00048402007459264043,0.000757313893502848
5.66646835,0.0005178367891952014,0.0005114223687067126
5.67200742,0.0006368425332809273,0.0005114223687067126
5.67754649,0.0005488008702534121,0.0004603966152984269
5.68308556,0.0006037952234238537,0.0007262415932700121
5.68862463,0.0006877614790657481,0.0007242532911355318
5.6941637,0.0007229564106757883,0.0007419215314753242
5.69970277,0.0006784506309182302,0.0007419215314753242
5.70524184,0.0005277999099014465,0.0008184812869206716
5.71078091,0.0004129338843394751,0.0007639486639058357
5.71631998,0.00048474961644161447,0.0004482897140956925
5.72185905,0.000516296447041753,0.0004482897140956925
5.72739812,0.0004602128530019088,0.0003335816038919699
5.73293719,0.0005377757234748784,0.0005008517219615307
5.73847626,0.0005478535287347527,0.0004228936038513357
5.74401533,0.0004625502367639215,0.0004228936038513357
5.7495544,0.0003423225227420077,0.00030397488015344425
5.75509347,0.0004672297419538277,0.0005485051499648911
5.76063254,0.0004977248523669544,0.0008137828426384188
5.7661716,0.00046633291564658456,0.0010426818586341782
5.77171067,0.0007052692136647732,0.0010426818586341782
5.77724974,0.0007582811162047941,0.0014754367384555301
5.78278881,0.0006630320342636634,0.001244849285682861
5.78832788,0.0005049688544553997,0.001095145662898245
5.79386695,0.0006791721624230399,0.001095145662898245
5.79940602,0.0005214947298736054,0.0010127678614952383
5.80494509,0.0005111191817730552,0.0010656404708278059
5.81048416,0.000513667678308927,0.0004435043740633436
5.81602323,0.0005608177965620014,0.0007753425588584669
5.8215623,0.0005371789921730245,0.0007753425588584669
5.82710137,0.0006859733318131306,0.0007448235599209183
5.83264044,0.0006462155169458818,0.0004010676622415246
5.83817951,0.0008110439946143474,0.0005136454877193988
5.84371858,0.0007416520657251319,0.0005136454877193988
5.84925765,0.0005543112888486279,0.0006089250914534105
5.85479672,0.0005391194083039835,0.0007410158625907069
5.86033579,0.0005272242189464418,0.0006127619611487012
5.86587486,0.0004270666659933565,0.0006127619611487012
5.87141393,0.0004039087690642359,0.0005512413380258968
5.876953,0.0004698442857098033,0.000682140817039263
5.88249207,0.0004342045276504654,0.0008519536376369146
5.88803114,0.0004132891011517535,0.0008171925653361405
5.89357021,0.0006530232909814778,0.0008171925653361405
5.89910928,0.0009404950055814796,0.004039309958531132
5.90464835,0.00263565212421052,0.010950029437298146
5.91018742,0.004276182829990087,0.015540529194572312
5.91572649,0.009261116219029027,0.015540529194572312
5.92126556,0.020927530454488148,0.013098166865409377
5.92680463,0.04517040232584165,0.009297081440141512
5.9323437,0.05203423670717548,0.005559783097198052
5.93788277,0.017796817389766444,0.005559783097198052
5.94342184,0.027095860462857356,0.0032518693432137106
5.94896091,0.02815100376716885,0.0015871800497939252
5.95449998,0.005812443989975773,0.0008533103952752472
5.96003905,0.0009855034128362565,0.0006230133288994752
5.96557812,0.000989932511138676,0.0006230133288994752
5.97111719,0.0006502171992630717,0.0007451669508324823
5.97665626,0.0005605555352828169,0.0006730708163124076
5.98219532,0.0005182426491698727,0.0004897163093049728
5.98773439,0.0005142653844922875,0.0004897163093049728
5.99327346,0.0004923526253180841,0.0004952319028488883
5.99881253,0.00045281508570513816,0.0005935639100857637
