Frequency_Hz,bob1,bob2,bob3,bob4,bob5
0.78100883,0.0014371067991382853,0.002993207972074143,0.0031965324685539137,0.0007578090118347373,0.002848338923595858
0.7865479,0.0027515068388196855,0.0019156800785211248,0.00262482109368301,0.0012988378867791663,0.0024961547742795944
0.79208697,0.0021295016818389427,0.0018688888425940128,0.0021240159896906466,0.0010912593647931556,0.0027208883835535716
0.79762604,0.0027672548557543895,0.004651997516618493,0.0005696479094780219,0.001123233259361923,0.0014372986040141445
0.80316511,0.004128270192798154,0.00468155806892517,0.0004966448568893136,0.0011694627790807854,0.0036988085543850162
0.80870418,0.0020194134803736153,0.0022593814322963536,0.001545478563943087,0.0010995291642490134,0.002631596202793893
0.81424325,0.0021295823539824897,0.0008490415684275566,0.003999297612466147,0.0008037795708732965,0.0035308794832941805
0.81978232,0.0036539119110194887,0.0020309256065659917,0.004239177402770033,0.0016197472261902442,0.0026011095098676476
0.82532139,0.002937389520645212,0.0034758856827740194,0.002110402293593616,0.0024778054200948283,0.0017271423926185974
0.83086046,0.0033366475458729387,0.003121858799187516,0.0033497977313001206,0.0016387189907856215,0.0013903744934871639
0.83639953,0.005433351810294253,0.0017663491825892672,0.0020811608821120734,0.0010307917181218305,0.0010951841083174166
0.8419386,0.007950932258086971,0.002964361853678488,0.002029709898274868,0.001685718612994665,0.0010135303731209947
0.84747767,0.003956473986348004,0.003868206822409196,0.0016615091187786772,0.0012909790788271118,0.0012813424203790985
0.85301674,0.001951118630629936,0.002080801417496496,0.00044702382643708473,0.0003169875664220959,0.0027076891988789434
0.85855581,0.0043306170976460615,0.0012427172094689912,0.0016818786377434522,0.0011394040555268087,0.0035791060180347133
0.86409488,0.001953971366079704,0.0006404216755018976,0.0026724097996056553,0.00145221351565633,0.002358012829916317
0.86963395,0.001447096478961013,0.000848237263794131,0.0022650337543225737,0.000771451458014249,0.0018906627134199477
0.87517302,0.002596807074344697,0.0031767670611879714,0.0013900101113761395,0.0003201713438580779,0.003933791850857899
0.88071209,0.002046291009650012,0.003453730835745132,0.0014767453416201606,0.0012807784981072913,0.005387092415120424
0.88625116,0.0008835481470621344,0.003749683519142228,0.00044496760511282963,0.0008414153327439375,0.0034155628223556866
0.89179023,0.002935686479066419,0.004283334941704156,0.00046224241381552956,0.001548554625161331,0.0018599510885533173
0.8973293,0.004119787537009045,0.003012640907437561,0.0005430731768208996,0.0010449855450090238,0.0038435577322054183
0.90286837,0.0009223209292645815,0.002676260270389898,0.0017198558462898704,0.0007032491667387427,0.005445102878154399
0.90840744,0.002375224848913843,0.0014657993224589862,0.0007830140619291561,0.00032603614899326974,0.0046523537910213245
0.91394651,0.001531772528558638,0.0002529167623506561,0.0027367393040592827,0.00019078073815923354,0.004210036966338513
